experiment_id,ingredient_id,ingredient,concentration,unit_of_concentration,normalized_concentration_%_of_meat,chemical_composition,source,immersion_time,packaging_class,packaging_material,container_type,special_properties,storage_condition_(°c),meat_type,part_of_product,physical_hurdle_tech,application_method,hurdle_coordination,irradiation_dose,indicators,type_of_indicator,lower_level_threshold_(log_cfu/g),upper_level_threshold_(log_cfu/g),unit,initial_count_(day_0),pre_threshold_(day),pre_threshold_count,initial_inhibition_factor,post_threshold_(day),post_threshold_count,post_inhibition_factor,post_threshold_proximity_index_2(tpi),data_source
50,2,grape and blueberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.609226307,5.0,4.769361885,0.43202711560000007,7.0,5.337508451,0.2840732829999997,1.0675016901999999,experimental
50,2,grape and blueberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.381419048,14.0,2.026382679,0.11749740221428573,,,,,experimental
50,2,grape and blueberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,0.839121905,11.0,1.310177732,0.04282325700000001,14.0,15.86168511,4.850502459333334,1.057445674,experimental
50,2,grape and blueberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.529498654,14.0,0.613582963,0.006006022071428577,,,,,experimental
50,2,grape and blueberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.591226589,5.0,4.573436213,0.39644192479999996,7.0,5.49705859,0.4618111885,1.099411718,experimental
50,2,grape and blueberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.397629787,14.0,0.703020969,0.021813655857142854,,,,,experimental
50,2,grape and blueberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,2.306252766,11.0,6.233888889,0.3570578293636364,14.0,15.27472832,3.013613143666666,1.0183152213333333,experimental
50,2,grape and blueberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.600602206,14.0,0.387485294,-0.015222636571428574,,,,,experimental
50,2,grape and blueberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.596008719,5.0,4.553381845,0.3914746252,7.0,5.46984683,0.4582324925000001,1.093969366,experimental
50,2,grape and blueberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,2.441081905,14.0,1.453158519,-0.07056595614285713,,,,,experimental
50,2,grape and blueberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,3.12763619,11.0,9.744966197,0.6015754551818181,14.0,19.82523407,3.360089291,1.3216822713333334,experimental
50,2,grape and blueberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.200136154,14.0,0.561853676,0.025836965857142857,,,,,experimental
50,3,cranberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.609226307,5.0,4.769361885,0.43202711560000007,7.0,5.337508451,0.2840732829999997,1.0675016901999999,experimental
50,3,cranberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.381419048,14.0,2.026382679,0.11749740221428573,,,,,experimental
50,3,cranberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,0.839121905,11.0,1.310177732,0.04282325700000001,14.0,15.86168511,4.850502459333334,1.057445674,experimental
50,3,cranberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.529498654,14.0,0.613582963,0.006006022071428577,,,,,experimental
50,3,cranberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.591226589,5.0,4.573436213,0.39644192479999996,7.0,5.49705859,0.4618111885,1.099411718,experimental
50,3,cranberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.397629787,14.0,0.703020969,0.021813655857142854,,,,,experimental
50,3,cranberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,2.306252766,11.0,6.233888889,0.3570578293636364,14.0,15.27472832,3.013613143666666,1.0183152213333333,experimental
50,3,cranberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.600602206,14.0,0.387485294,-0.015222636571428574,,,,,experimental
50,3,cranberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.596008719,5.0,4.553381845,0.3914746252,7.0,5.46984683,0.4582324925000001,1.093969366,experimental
50,3,cranberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,2.441081905,14.0,1.453158519,-0.07056595614285713,,,,,experimental
50,3,cranberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,3.12763619,11.0,9.744966197,0.6015754551818181,14.0,19.82523407,3.360089291,1.3216822713333334,experimental
50,3,cranberry,0.2,%,,phenol,plant,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.200136154,14.0,0.561853676,0.025836965857142857,,,,,experimental
51,1,nisin,1000.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.152344792,7.0,4.882346322,0.3900002185714286,9.0,5.728984292,0.42331898499999987,1.1457968584,experimental
51,1,nisin,1000.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,2.60389284,11.0,1.733950993,-0.07908562245454544,14.0,12.5660346,3.6106945356666666,2.51320692,experimental
51,1,nisin,1000.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,1.606657284,14.0,0.0,-0.11476123457142857,,,,,experimental
51,1,nisin,1000.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.322968993,14.0,0.0,-0.023069213785714283,,,,,experimental
51,1,nisin,1000.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,1.856725528,5.0,3.559911855,0.34063726540000006,7.0,5.407336339,0.9237122420000001,1.0814672678000001,experimental
51,1,nisin,1000.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,1.482606437,9.0,1.712783614,0.02557524188888887,11.0,7.845987692,3.0666020389999997,1.5691975383999999,experimental
51,1,nisin,1000.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,1.09583954,11.0,9.681516923,0.7805161257272727,14.0,51.03765124,13.785378105666666,3.4025100826666668,experimental
51,1,nisin,1000.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.161387625,14.0,0.025767772,-0.009687132357142858,,,,,experimental
51,1,nisin,1000.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,1.70166752,7.0,4.996125083,0.4706367947142857,9.0,5.208591518,0.10623321750000025,1.0417183036000002,experimental
51,1,nisin,1000.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.652878519,9.0,0.820511398,0.018625875444444433,11.0,14.1805803,6.680034451,2.83611606,experimental
51,1,nisin,1000.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,1.36510963,9.0,3.716433978,0.26125826088888887,11.0,16.21175095,6.247658486,1.0807833966666667,experimental
51,1,nisin,1000.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.0,14.0,0.0,0.0,,,,,experimental
52,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.094736547,5.0,3.480874821,0.2772276548,7.0,5.114008074,0.8165666265,1.0228016148,experimental
52,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,1.82231451,11.0,4.706438411,0.2621930819090909,14.0,17.06738716,4.120316249666666,3.4134774319999996,experimental
52,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,1.728056863,11.0,8.570672053,0.6220559263636363,14.0,52.23174864,14.553692195666665,3.482116576,experimental
52,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.045142037,14.0,0.374504537,0.023525892857142856,,,,,experimental
52,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.039976834,7.0,4.52160901,0.35451888228571427,9.0,5.867125909,0.6727584495000003,1.1734251818,experimental
52,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,4.458666055,9.0,0.0,-0.4954073394444445,11.0,5.848303158,2.924151579,1.1696606316,experimental
52,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,1.989251009,9.0,3.221078443,0.1368697148888889,11.0,26.93593474,11.8574281485,1.7957289826666667,experimental
52,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.271239706,14.0,0.432627331,0.011527687499999998,,,,,experimental
52,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,1.912086808,5.0,3.726921681,0.3629669746,7.0,5.423212155,0.848145237,1.084642431,experimental
52,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.86507873,9.0,0.571397037,-0.03263129922222222,11.0,7.747559192,3.5880810775,1.5495118384,experimental
52,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,1.47572254,11.0,6.19156404,0.42871286363636363,14.0,47.03080628,13.613080746666666,3.1353870853333334,experimental
52,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.032355022,14.0,0.774970588,0.053043969,,,,,experimental
53,1,brevibacillin,500.0,mic,,peptide,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,1.759187751,5.0,3.693620159,0.3868864816,7.0,5.663798007,0.9850889239999998,1.1327596013999999,experimental
53,1,brevibacillin,500.0,mic,,peptide,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.575385641,14.0,0.0,-0.04109897435714286,11.0,6.576767901,6576767.901000001,1.3153535802,experimental
53,1,brevibacillin,500.0,mic,,peptide,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,0.0,9.0,4.21421384,0.46824598222222225,11.0,31.08388198,13.43483407,2.0722587986666667,experimental
53,1,brevibacillin,500.0,mic,,peptide,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.419840316,14.0,0.014918184,-0.028923009428571428,,,,,experimental
53,1,brevibacillin,500.0,mic,,peptide,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.253254555,5.0,4.001267319,0.3496025528000001,7.0,5.54852885,0.7736307655000001,1.1097057700000001,experimental
53,1,brevibacillin,500.0,mic,,peptide,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,4.096361258,9.0,1.433257778,-0.2959003866666667,11.0,10.00344559,4.285093906,2.000689118,experimental
53,1,brevibacillin,500.0,mic,,peptide,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,0.81220956,9.0,6.667764444,0.6506172093333333,11.0,44.71419656,19.023216058,2.980946437333333,experimental
53,1,brevibacillin,500.0,mic,,peptide,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.619976471,14.0,0.032355022,-0.041972960642857146,,,,,experimental
53,1,brevibacillin,500.0,mic,,peptide,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,1.911666033,5.0,3.857783208,0.389223435,7.0,5.72569804,0.9339574160000002,1.145139608,experimental
53,1,brevibacillin,500.0,mic,,peptide,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.873889475,9.0,1.748943226,0.09722819455555555,11.0,9.788468401,4.0197625875,1.9576936801999998,experimental
53,1,brevibacillin,500.0,mic,,peptide,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,1.557802978,11.0,11.79480043,0.9306361320000001,14.0,55.98932889,14.731509486666667,3.732621926,experimental
53,1,brevibacillin,500.0,mic,,peptide,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.0,14.0,0.038748529,0.002767752071428571,,,,,experimental
53,2,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,1.759187751,5.0,3.693620159,0.3868864816,7.0,5.663798007,0.9850889239999998,1.1327596013999999,experimental
53,2,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.575385641,14.0,0.0,-0.04109897435714286,11.0,6.576767901,6576767.901000001,1.3153535802,experimental
53,2,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,0.0,9.0,4.21421384,0.46824598222222225,11.0,31.08388198,13.43483407,2.0722587986666667,experimental
53,2,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.419840316,14.0,0.014918184,-0.028923009428571428,,,,,experimental
53,2,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.253254555,5.0,4.001267319,0.3496025528000001,7.0,5.54852885,0.7736307655000001,1.1097057700000001,experimental
53,2,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,4.096361258,9.0,1.433257778,-0.2959003866666667,11.0,10.00344559,4.285093906,2.000689118,experimental
53,2,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,0.81220956,9.0,6.667764444,0.6506172093333333,11.0,44.71419656,19.023216058,2.980946437333333,experimental
53,2,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.619976471,14.0,0.032355022,-0.041972960642857146,,,,,experimental
53,2,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,1.911666033,5.0,3.857783208,0.389223435,7.0,5.72569804,0.9339574160000002,1.145139608,experimental
53,2,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.873889475,9.0,1.748943226,0.09722819455555555,11.0,9.788468401,4.0197625875,1.9576936801999998,experimental
53,2,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,1.557802978,11.0,11.79480043,0.9306361320000001,14.0,55.98932889,14.731509486666667,3.732621926,experimental
53,2,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.0,14.0,0.038748529,0.002767752071428571,,,,,experimental
54,1,control,,,,,,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.501971925,5.0,4.352571354,0.37011988580000005,7.0,5.528070191,0.5877494185000001,1.1056140382000001,experimental
54,1,control,,,,,,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.51436,9.0,2.336370864,0.20244565155555558,11.0,5.661283993,1.6624565644999998,1.1322567985999998,experimental
54,1,control,,,,,,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,0.65464,9.0,9.464281975,0.9788491083333333,11.0,23.89897739,7.217347707499999,1.5932651593333333,experimental
54,1,control,,,,,,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.0,14.0,0.600602206,0.04290015757142857,,,,,experimental
54,1,control,,,,,,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.46490844,5.0,4.303452469,0.3677088058,7.0,5.644155153,0.670351342,1.1288310306,experimental
54,1,control,,,,,,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.161386207,7.0,0.0,-0.02305517242857143,9.0,9.961188916,4.980594458,1.9922377831999998,experimental
54,1,control,,,,,,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,2.09802069,7.0,0.0,-0.2997172414285714,9.0,20.77876964,10.38938482,1.3852513093333334,experimental
54,1,control,,,,,,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.109852081,14.0,0.445608088,0.02398257192857143,,,,,experimental
54,1,control,,,,,,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.515180212,5.0,4.225092866,0.3419825307999999,7.0,5.920535175,0.8477211545000003,1.184107035,experimental
54,1,control,,,,,,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.197997531,9.0,1.469952934,0.1413283781111111,11.0,8.354000982,3.442024024,1.6708001964,experimental
54,1,control,,,,,,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,0.435594568,9.0,7.605408661,0.7966460103333334,11.0,24.74069521,8.5676432745,1.6493796806666665,experimental
54,1,control,,,,,,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.206723404,14.0,0.723241301,0.036894135499999994,,,,,experimental
55,1,peracetic acid,500.0,ppm,,organic acid,other natural sources,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.503040259,5.0,4.418047664,0.3830014810000001,7.0,5.870175504,0.7260639199999996,1.1740351007999998,experimental
55,1,peracetic acid,500.0,ppm,,organic acid,other natural sources,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.287926154,9.0,0.656837427,0.04099014144444445,11.0,10.46836,4.905761286500001,2.093672,experimental
55,1,peracetic acid,500.0,ppm,,organic acid,other natural sources,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,1.475621538,11.0,14.36961217,1.1721809665454546,14.0,44.11087852,9.91375545,2.9407252346666666,experimental
55,1,peracetic acid,500.0,ppm,,organic acid,other natural sources,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.14201336,14.0,0.497337375,0.025380286785714284,,,,,experimental
55,1,peracetic acid,500.0,ppm,,organic acid,other natural sources,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.42448352,5.0,4.25490543,0.36608438200000004,7.0,5.772256622,0.7586755959999998,1.1544513243999999,experimental
55,1,peracetic acid,500.0,ppm,,organic acid,other natural sources,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.170163636,9.0,0.257937931,0.009752699444444445,11.0,5.512173333,2.627117701,1.1024346666,experimental
55,1,peracetic acid,500.0,ppm,,organic acid,other natural sources,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,0.578556364,9.0,4.281769655,0.41146814344444443,11.0,17.28393333,6.5010818375,1.152262222,experimental
55,1,peracetic acid,500.0,ppm,,organic acid,other natural sources,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.387485294,14.0,0.678099265,0.020758140785714283,,,,,experimental
55,1,peracetic acid,500.0,ppm,,organic acid,other natural sources,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.513477321,5.0,4.192750116,0.33585455900000005,7.0,5.75108957,0.7791697270000002,1.1502179140000002,experimental
55,1,peracetic acid,500.0,ppm,,organic acid,other natural sources,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,3.010114074,9.0,0.179953846,-0.3144622475555556,11.0,28.73636031,14.278203232,5.7472720619999995,experimental
55,1,peracetic acid,500.0,ppm,,organic acid,other natural sources,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,0.0,9.0,4.282901538,0.47587794866666666,11.0,16.72361953,6.220358996,1.1149079686666667,experimental
55,1,peracetic acid,500.0,ppm,,organic acid,other natural sources,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.161387625,14.0,0.626369978,0.033213025214285714,,,,,experimental
56,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,1.844108947,5.0,3.733322715,0.37784275359999997,7.0,5.623632962,0.9451551235000002,1.1247265924,experimental
56,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.0,7.0,0.0,0.0,9.0,9.980942222,4.990471111,1.9961884444,experimental
56,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,7.174434197,9.0,3.706158693,-0.3853639448888889,11.0,18.33482896,7.3143351335,1.2223219306666666,experimental
56,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,pv,chemical,5.0,10.0,meq o2/kg,0.161387625,14.0,0.574834434,0.029531914928571427,,,,,experimental
56,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvc,microbial,5.0,7.0,log cfu/g,2.061954647,5.0,3.597735361,0.3071561428,7.0,5.495257309,0.9487609740000003,1.0990514618,experimental
56,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tman,chemical,5.0,15.0,mg n/100g,0.650582029,9.0,1.655632875,0.11167231622222223,11.0,11.14412516,4.7442461425,2.228825032,experimental
56,1,nisin,500.0,mic,,protein,microbial,,,,,,4,shrimp,whole,heat,anm,hybrid_simultaneous,,tvbn,chemical,15.0,30.0,mg n/100g,0.511171594,9.0,3.539628906,0.33649525688888887,11.0,21.28769419,8.874032642,1.4191796126666667,experimental
